Barcode *,ItemName *,ProdDescription *,SecondName *,ProdPurchasePrice *,ProdSellPrice*,Subcategories_SCID*
2007,FROCK,,,1390.00,1990.00,
2008,FROCK,,,1390.00,1990.00,
2009,SKIRT,,,1390.00,1990.00,
2010,T SHIRT,,,790.00,1290.00,
2012,LEDIS PENT,,,1050.00,1695.00,
2013,SKIRT,,,1550.00,2295.00,
2014,T-SHIRT,,,300.00,450.00,
2015,T-SHIRT,,,300.00,450.00,
2016,FORCK,,,1350.00,1950.00,
2017,SHIRT,,,1350.00,1950.00,
2018,FORCK,,,1350.00,1950.00,
2019,FORCK,,,1350.00,1995.00,
2020,SKIRT,,,1200.00,1895.00,
2021,SKAT,,,300.00,450.00,
2022,SKIRT,,,390.00,550.00,
2024,BLOUSE,,,330.00,550.00,
2025,BLOUSE,,,890.00,1390.00,
2026,SHORT,,,100.00,150.00,
2027,SHORT,,,60.00,100.00,
2030,DENIM,,,1390.00,1950.00,
2031,DENIM,,,1790.00,2750.00,
2032,FROCK,,,1390.00,1990.00,
2033,BLOUSE,,,990.00,1665.00,
2034,BLOUSE,,,1100.00,1790.00,
2035,BLOUSE,,,1250.00,1850.00,
2036,BLOUSE,,,1100.00,1795.00,
2037,BLOUSE,,,1050.00,1775.00,
2038,BLOUSE,,,1050.00,1695.00,
2039,BLOUSE,,,1190.00,1890.00,
2040,BLOUSE,,,1290.00,1975.00,
2041,LADIS PENT,,,790.00,1190.00,
2042,DENIM,,,1690.00,2690.00,
2043,SHIRT,,,650.00,1175.00,
2045,LEDIS PENT,,,550.00,890.00,
2046,BLOUSE,,,1100.00,1790.00,
2047,BLOUSE,,,1250.00,1890.00,
2048,FROCK,,,1750.00,2950.00,
2049,FROCK,,,1700.00,2595.00,
2050,DENIM,,,1690.00,2690.00,
2051,SHORT,,,690.00,1190.00,
2052,BOY SHORT,,,490.00,750.00,
2053,BOY SHORT,,,650.00,950.00,
2054,BOY SHORT,,,1390.00,1975.00,
2055,SHORT,,,1350.00,1950.00,
2056,SHORT,,,790.00,1395.00,
2057,SHORT,,,750.00,1295.00,
2058,SHORT,,,1350.00,1975.00,
2059,T SHIRT,,,790.00,1365.00,
2060,SKINY,,,330.00,495.00,
2061,SKINY,,,390.00,550.00,
2011,TSHART,,,750.00,1290.00,
2023,SKIRT,,,400.00,590.00,
2044,PANT,,,790.00,1390.00,
2179,LEDIS PENT,,,2395.00,3690.00,
2179,LEDIS PENT,,,2395.00,3690.00,
910,36-910,,,310.00,490.00,
972,36-972,,,260.00,390.00,
973,36-973,,,310.00,460.00,
5253,ITEM,,,3200.00,5390.00,
1070,38-1070,,,3200.00,5390.00,
1074,38-1074,,,3200.00,5390.00,
1067,40-1067,,,3300.00,5490.00,
1071,40-1071,,,3300.00,5690.00,
1075,40-1075,,,3300.00,5690.00,
1068,42-1068,,,3400.00,5790.00,
1072,42-1072,,,3400.00,5790.00,
1076,42-1076,,,3400.00,5890.00,
597,234-597,,,1175.00,1745.00,
1583,999-1583,,,1170.00,1790.00,
1585,999-1585,,,1120.00,1790.00,
638,08 D Skirt-638,,,1775.00,2750.00,
1090,22 SIL-1090,,,390.00,590.00,
908,"22, 24, 26-908",,,160.00,260.00,
588,234 XL-588,,,1175.00,1790.00,
1091,24 SIL-1091,,,590.00,590.00,
1092,26 SIL-1092,,,450.00,690.00,
1135,28 DG Bra (Beige)-1135,,,600.00,790.00,
1127,28 DG Bra (Black)-1127,,,650.00,790.00,
1119,28 DG Bra (White)-1119,,,590.00,790.00,
1093,28 SIL-1093,,,500.00,750.00,
909,"28, 34-909",,,220.00,390.00,
1136,30 DG Bra (Beige)-1136,,,600.00,790.00,
1128,30 DG Bra (Black)-1128,,,650.00,790.00,
1120,30 DG Bra (White)-1120,,,590.00,790.00,
1094,30 SIL-1094,,,500.00,750.00,
1137,32 DG Bra (Beige)-1137,,,600.00,790.00,
